28.710387 	 10.701697
26.277760 	 10.701982
24.334640 	 10.790137
23.059576 	 10.696998
22.072650 	 10.788430
21.773517 	 10.794747
21.186755 	 10.703658
20.787336 	 10.796889
20.400194 	 10.799639
20.433123 	 10.795443
20.312662 	 10.713400
20.510214 	 10.890981
20.422384 	 10.896080
20.290376 	 10.898633
20.065939 	 10.721959
19.823093 	 10.725535
19.720472 	 10.726368
19.631002 	 10.815021
19.441926 	 10.819320
19.381261 	 10.914100
19.254360 	 10.740847
19.321659 	 10.832118
19.224288 	 10.753326
19.155938 	 10.758912
19.060188 	 10.759362
19.005173 	 10.760170
18.866275 	 10.948874
18.790359 	 10.853190
18.680931 	 10.774715
18.647344 	 10.775459
18.714644 	 10.783452
18.612635 	 10.963639
18.484095 	 10.874332
18.450878 	 10.783232
18.432537 	 10.877525
18.465314 	 10.792532
18.523674 	 10.795666
18.445960 	 10.979330
18.343253 	 10.981581
18.538586 	 10.890457
18.596596 	 10.806447
18.638521 	 10.811614
18.649178 	 10.904208
18.542309 	 11.001125
18.475354 	 10.821940
18.485202 	 10.828446
18.564059 	 10.830784
18.525686 	 10.845238
18.518579 	 10.849102
18.440258 	 11.036395
18.372909 	 11.044174
18.416464 	 10.866367
18.450551 	 10.961716
18.420420 	 11.058343
18.426857 	 10.885466
18.306855 	 10.980117
18.258788 	 10.897853
18.475420 	 11.088088
18.498947 	 11.095178
18.482984 	 10.907788
18.381624 	 11.001870
18.286660 	 10.999390
18.245188 	 10.916669
18.183152 	 11.001077
18.151094 	 11.004551
18.112558 	 10.915854
18.057462 	 11.109595
18.010756 	 11.110209
18.048505 	 10.928420
18.065337 	 11.119238
18.055967 	 11.030779
18.079164 	 10.949740
18.091409 	 11.039167
18.052092 	 11.138976
18.009582 	 11.045979
18.262875 	 11.043293
18.287691 	 11.049413
18.231998 	 11.052213
18.192326 	 10.959111
18.156828 	 11.148708
18.092506 	 10.963405
18.037493 	 11.140251
18.020802 	 11.148757
17.962938 	 11.054040
17.912526 	 11.142786
17.963154 	 11.047762
17.956548 	 11.149791
17.938463 	 10.961310
17.986655 	 10.964570
18.015549 	 11.062446
17.990067 	 11.064803
